Date,Time,Dir,WSMDir,WSK,WSMK,AvgTemp,AvgRh,AvgBP,Rain,AvgSR
 , ,deg,deg,kph,kph,C,%,mbar,mm,W/m^2
2006 Jun 01,0:00,135,137,17.9,22.9,28.4,71,994.3,0,308
2006 Jun 01,0:10,131,134,16.5,21.2,28.4,71,994.2,0,264
2006 Jun 01,0:20,124,124,17.2,23.5,28.4,71,994.3,0,221
2006 Jun 01,0:30,131,134,17.9,24.6,28.3,71,994.4,0,179
2006 Jun 01,0:40,132,139,18.2,23.5,28.2,72,994.5,0,140
2006 Jun 01,0:50,137,144,19,24.1,28,73,994.7,0,99
2006 Jun 01,1:00,138,151,19.4,25.2,27.8,73,994.8,0,63
2006 Jun 01,1:10,138,129,19.7,24.6,27.6,74,995,0,31
2006 Jun 01,1:20,137,137,17.4,22.3,27.4,75,995.1,0,10
2006 Jun 01,1:30,140,143,16.7,21.8,27.2,76,995.2,0,2
2006 Jun 01,1:40,147,147,13.5,17.7,27,77,995.1,0,-2
2006 Jun 01,1:50,147,165,15.5,22.3,27,78,995.2,0,-3
2006 Jun 01,2:00,137,136,13.9,18.3,26.9,79,995.4,0,-3
2006 Jun 01,2:10,147,149,11.4,16.6,26.8,79,995.3,0,-3
2006 Jun 01,2:20,149,143,11.8,16.6,26.7,80,995.5,0,-3
2006 Jun 01,2:30,150,138,10.8,18.3,26.7,79,995.5,0,-3
2006 Jun 01,2:40,140,148,12.7,17.7,26.7,79,995.5,0,-3
2006 Jun 01,2:50,137,132,13.8,18.9,26.7,79,995.5,0,-3
2006 Jun 01,3:00,133,137,14.5,19.5,26.5,80,995.6,0,-3
2006 Jun 01,3:10,144,153,11.4,15.4,26.4,81,995.6,0,-3
2006 Jun 01,3:20,144,143,9.6,13.7,26.4,81,995.8,0,-3
2006 Jun 01,3:30,150,136,9.1,16,26.3,81,995.9,0,-3
2006 Jun 01,3:40,141,138,10.4,12.5,26.3,81,996.2,0,-3
2006 Jun 01,3:50,135,129,9.7,13.1,26.2,82,996.3,0,-3
2006 Jun 01,4:00,140,135,10.5,14.3,26,83,996.5,0,-3
2006 Jun 01,4:10,142,122,9.3,13.1,25.9,83,996.7,0,-3
2006 Jun 01,4:20,131,137,8.6,11.4,25.9,83,997.1,0,-3
2006 Jun 01,4:30,142,137,8.3,13.1,25.8,82,997.3,0,-3
2006 Jun 01,4:40,133,146,10.8,16,25.9,81,997.3,0,-3
2006 Jun 01,4:50,69,155,9,11.4,25.7,83,997.5,0,-2
2006 Jun 01,5:00,38,39,5.9,8.5,25.1,88,997.6,0,-2
2006 Jun 01,5:10,70,64,4.1,7.9,24.9,89,997.5,0,-2
2006 Jun 01,5:20,110,125,1.7,2.8,24.9,90,997.5,0,-2
2006 Jun 01,5:30,84,92,3.4,7.4,24.8,91,997.6,0,-2
2006 Jun 01,5:40,82,92,0,0,24.7,92,997.5,0,-3
2006 Jun 01,5:50,98,115,3.8,8.5,24.5,93,997.4,0,-3
2006 Jun 01,6:00,121,98,6.5,9.7,24.5,93,997.5,0,-3
2006 Jun 01,6:10,105,92,7,10.8,24.7,92,997.6,0,-2
2006 Jun 01,6:20,117,151,8.9,13.7,24.9,90,997.6,0,-2
2006 Jun 01,6:30,133,136,11.8,16.6,24.9,89,997.6,0,-3
2006 Jun 01,6:40,136,147,11.2,14.9,25,89,997.6,0,-3
2006 Jun 01,6:50,131,149,11,15.4,25,89,997.6,0,-3
2006 Jun 01,7:00,110,132,8.4,15.4,24.9,90,997.5,0,-3
2006 Jun 01,7:10,80,105,2.3,7.9,24.6,93,997.4,0,-3
2006 Jun 01,7:20,107,105,7.2,10.2,24.5,92,997.4,0,-2
2006 Jun 01,7:30,91,80,7.2,9.7,24.6,92,997.4,0,-2
2006 Jun 01,7:40,116,140,9.1,13.1,24.3,94,997.4,0.76,-2
2006 Jun 01,7:50,109,104,7.2,15.4,23.9,96,997.2,0.25,-1
2006 Jun 01,8:00,152,159,4.9,9.7,23.8,98,997,0,-1
2006 Jun 01,8:10,172,205,4.5,9.1,23.8,98,996.9,0,-1
2006 Jun 01,8:20,155,140,8.9,14.3,24,97,996.8,0,0
2006 Jun 01,8:30,156,139,9.9,13.1,24.1,96,996.7,0,0
2006 Jun 01,8:40,142,139,10,13.7,24.3,96,996.5,0,0
2006 Jun 01,8:50,140,152,9.2,12.5,24.4,96,996.5,0,0
2006 Jun 01,9:00,127,139,9.8,12.5,24.4,96,996.4,0,0
