Date,Time,Dir,WSMDir,WSK,WSMK,AvgTemp,AvgRh,AvgBP,Rain,AvgSR
 , ,deg,deg,kph,kph,C,%,mbar,mm,W/m^2
2006 May 01,0:00,133,134,20.4,27.5,31.3,34,993.4,0,97
2006 May 01,0:10,139,137,21.9,31,31.1,36,993.8,0,71
2006 May 01,0:20,136,136,21.9,31,30.8,38,993.9,0,51
2006 May 01,0:30,138,129,23.3,32.7,30.6,39,994.1,0,38
2006 May 01,0:40,139,132,22.7,31.6,30.2,40,994.1,0,22
2006 May 01,0:50,136,126,26.5,36.2,30.2,37,994.1,0,14
2006 May 01,1:00,138,136,25.1,32.1,30,38,994.1,0,9
2006 May 01,1:10,136,146,25.7,34.4,29.8,36,994.3,0,2
2006 May 01,1:20,136,135,22.1,28.1,29.7,37,994.4,0,-1
2006 May 01,1:30,140,152,24.2,31.6,29.5,37,994.6,0,-3
2006 May 01,1:40,136,131,23,30.4,29.2,39,994.7,0,-3
2006 May 01,1:50,139,156,22.6,32.1,29,40,994.7,0,-3
2006 May 01,2:00,137,147,24.7,31.6,28.8,40,994.8,0,-3
2006 May 01,2:10,136,130,26.5,33.3,28.7,40,994.7,0,-3
2006 May 01,2:20,137,122,26.7,33.3,28.6,40,994.8,0,-3
2006 May 01,2:30,132,126,25.4,32.7,28.4,41,994.9,0,-3
2006 May 01,2:40,134,129,25.6,33.9,28.3,41,994.9,0,-3
2006 May 01,2:50,133,130,24.5,35,28.1,42,994.9,0,-3
2006 May 01,3:00,131,134,23.2,32.7,27.9,43,994.9,0,-3
2006 May 01,3:10,132,124,22.4,29.2,27.6,44,994.9,0,-3
2006 May 01,3:20,131,126,22,31,27.4,45,995,0,-4
2006 May 01,3:30,133,134,23.5,31,27.3,46,995,0,-4
2006 May 01,3:40,134,123,24.2,31.6,27.1,48,995.2,0,-3
2006 May 01,3:50,135,133,24.9,31.6,26.9,50,995.2,0,-3
2006 May 01,4:00,135,137,25.1,32.1,26.8,51,995.3,0,-3
2006 May 01,4:10,132,133,22.6,29.8,26.6,52,995.4,0,-3
2006 May 01,4:20,135,133,22,27.5,26.5,52,995.5,0,-3
2006 May 01,4:30,137,139,20.2,26.9,26.3,53,995.5,0,-4
2006 May 01,4:40,138,132,18.9,24.1,26.2,54,995.6,0,-4
2006 May 01,4:50,141,133,17.1,24.6,26,55,995.7,0,-4
2006 May 01,5:00,139,163,15.6,21.2,25.8,56,995.6,0,-4
2006 May 01,5:10,142,117,14.7,20.6,25.7,57,995.6,0,-4
2006 May 01,5:20,142,153,15.7,20.6,25.5,58,995.5,0,-4
2006 May 01,5:30,144,151,15.6,24.1,25.4,59,995.5,0,-4
2006 May 01,5:40,137,138,17.9,24.1,25.3,59,995.2,0,-4
2006 May 01,5:50,136,140,17.3,21.8,25.3,58,995.2,0,-4
2006 May 01,6:00,142,153,14.6,20,25.1,59,995.1,0,-4
2006 May 01,6:10,139,129,14.2,18.3,25,60,995,0,-3
2006 May 01,6:20,139,148,15.5,20.6,24.9,60,994.9,0,-3
2006 May 01,6:30,134,120,18.5,25.8,24.8,61,994.8,0,-3
2006 May 01,6:40,133,136,21.8,28.7,24.8,64,994.6,0,-3
2006 May 01,6:50,135,129,21.5,26.4,24.7,66,994.5,0,-3
2006 May 01,7:00,139,149,21,25.8,24.6,68,994.5,0,-3
2006 May 01,7:10,140,141,20.5,25.8,24.5,69,994.4,0,-3
2006 May 01,7:20,137,137,19,23.5,24.4,69,994.4,0,-3
2006 May 01,7:30,138,135,18.2,23.5,24.2,70,994.2,0,-3
2006 May 01,7:40,132,134,16.2,21.8,24.1,71,994.1,0,-3
2006 May 01,7:50,135,137,15.1,20.6,24,71,994,0,-3
2006 May 01,8:00,135,132,15.9,22.9,23.8,74,994.1,0,-3
2006 May 01,8:10,132,126,17.9,24.1,23.8,75,994,0,-3
2006 May 01,8:20,134,140,15.5,22.3,23.7,75,994.1,0,-3
2006 May 01,8:30,130,122,12.8,20,23.6,76,994,0,-3
2006 May 01,8:40,128,125,13.9,17.7,23.5,77,994,0,-3
