Date,Time,Dir,WSMDir,WSK,WSMK,AvgTemp,AvgRh,AvgBP,Rain,AvgSR
2001 Ene 01,0:00,328,334,5.8,7.4,19.6,54,998.9,0,-1
2001 Ene 01,0:10,323,320,5,6.2,18.9,56,999,0,-4
2001 Ene 01,0:20,311,296,5.8,7.9,18.4,58,999.1,0,-5
2001 Ene 01,0:30,300,297,7.9,9.1,18.2,58,999.1,0,-4
2001 Ene 01,0:40,301,301,8.8,9.7,17.8,59,999.3,0,-4
2001 Ene 01,0:50,297,292,9.7,11.4,17.4,60,999.5,0,-3
2001 Ene 01,1:00,308,300,9,12,17.3,61,999.7,0,-2
2001 Ene 01,1:10,314,322,8,10.2,17.4,61,999.8,0,-2
2001 Ene 01,1:20,306,310,8.1,10.2,17.5,61,999.9,0,-2
2001 Ene 01,1:30,301,299,8.2,10.2,17.5,60,1000.1,0,-3
2001 Ene 01,1:40,308,310,9.5,11.4,17.5,60,1000.4,0,-3
2001 Ene 01,1:50,329,328,7.2,10.8,17.4,61,1000.6,0,-2
2001 Ene 01,2:00,336,354,8.5,12.5,17.5,63,1000.7,0,-2
2001 Ene 01,2:10,353,354,13.3,20,17.8,73,1000.8,0,-2
2001 Ene 01,2:20,359,353,12.4,18.9,18.1,78,1000.9,0,-2
2001 Ene 01,2:30,0,349,12.2,21.2,18.2,81,1000.9,0,-2
2001 Ene 01,2:40,353,347,12.8,20,18.1,81,1001.1,0,-3
2001 Ene 01,2:50,354,342,12.1,21.8,18,82,1001.2,0,-3
2001 Ene 01,3:00,351,350,12.7,18.3,17.7,82,1001.3,0,-3
2001 Ene 01,3:10,346,346,12.6,17.7,17.5,84,1001.4,0,-3
2001 Ene 01,3:20,347,1,11.1,15.4,17.2,86,1001.6,0,-4
2001 Ene 01,3:30,333,344,11.1,16.6,16.9,87,1001.7,0,-4
2001 Ene 01,3:40,330,343,12.5,17.7,16.7,88,1001.9,0,-3
2001 Ene 01,3:50,334,338,12.6,17.7,16.6,89,1002.1,0,-3
2001 Ene 01,4:00,336,342,11.2,15.4,16.4,90,1002.3,0,-3
2001 Ene 01,4:10,335,343,10.9,14.9,16.2,91,1002.4,0,-3
2001 Ene 01,4:20,317,307,11.1,17.2,16,92,1002.6,0,-3
2001 Ene 01,4:30,317,311,11.5,15.4,15.8,92,1002.7,0,-3
2001 Ene 01,4:40,315,310,11,15.4,15.6,92,1002.9,0,-3
2001 Ene 01,4:50,318,321,12.5,19.5,15.4,92,1003,0,-3
2001 Ene 01,5:00,319,333,13.1,21.8,15.2,93,1003.1,0,-3
2001 Ene 01,5:10,326,330,15.4,22.3,15.1,93,1003.2,0,-3
2001 Ene 01,5:20,325,315,15.3,22.9,15.1,92,1003.4,0,-2
2001 Ene 01,5:30,330,325,14.5,22.3,15.2,92,1003.5,0,-1
2001 Ene 01,5:40,327,330,16.6,24.6,15.3,91,1003.6,0,-1
2001 Ene 01,5:50,323,336,14.7,19.5,15.4,90,1003.7,0,-1
2001 Ene 01,6:00,325,308,17.2,26.4,15.4,90,1003.8,0,-1
2001 Ene 01,6:10,329,334,18.9,30.4,15.4,90,1003.7,0,-1
2001 Ene 01,6:20,330,325,19.7,28.1,15.2,90,1003.8,0,-1
2001 Ene 01,6:30,325,308,20.8,31,14.9,91,1003.9,0,-1
2001 Ene 01,6:40,321,328,20.5,31,14.7,92,1003.9,0,-1
2001 Ene 01,6:50,327,329,21.6,29.8,14.2,93,1004.1,0,-1
2001 Ene 01,7:00,325,320,22.3,31,13.9,93,1004.2,0,-1
2001 Ene 01,7:10,322,320,18,27.5,13.7,94,1004.2,0,-1
2001 Ene 01,7:20,324,338,19.5,31.6,13.5,94,1004.2,0,-1
2001 Ene 01,7:30,322,326,20.4,31,13.4,95,1004.3,0,-1
2001 Ene 01,7:40,323,331,19.1,30.4,13.4,94,1004.5,0,-1
2001 Ene 01,7:50,317,315,20.8,30.4,13.4,93,1004.5,0,-1
2001 Ene 01,8:00,318,303,23.5,32.7,13.3,94,1004.6,0,-1
2001 Ene 01,8:10,320,314,21.4,32.1,13.2,94,1004.5,0,-1
2001 Ene 01,8:20,318,327,20.2,28.7,13.1,94,1004.6,0,-1
2001 Ene 01,8:30,320,307,23.9,35.6,13,95,1004.7,0,-1
2001 Ene 01,8:40,330,326,21.5,31,12.9,95,1004.7,0,-1
2001 Ene 01,8:50,322,314,19.9,30.4,12.9,96,1004.7,0,-1
2001 Ene 01,9:00,324,352,19.6,28.7,12.9,96,1004.6,0,-1
2001 Ene 01,9:10,327,328,21.2,31.6,12.8,96,1004.7,0,-1
2001 Ene 01,9:20,331,332,25.3,36.2,12.7,97,1004.7,0,-1
2001 Ene 01,9:30,336,357,25.6,39.6,12.6,97,1004.9,0,-1
2001 Ene 01,9:40,340,332,24.4,34.4,12.4,97,1005.1,0,-1
2001 Ene 01,9:50,342,356,22.5,39,12.2,98,1005.1,0,-1
2001 Ene 01,10:00,341,349,25,42.5,12.1,98,1005,0,-1
2001 Ene 01,10:10,337,338,26.5,39,12,98,1005,0,-1
2001 Ene 01,10:20,339,334,21.8,30.4,11.9,98,1005.1,0,-1
2001 Ene 01,10:30,339,343,27.4,39.6,11.8,98,1005.3,0,-1
2001 Ene 01,10:40,338,350,25.2,41.3,11.8,97,1005.5,0,-1
2001 Ene 01,10:50,338,331,22,35,11.8,97,1005.6,0,-1
2001 Ene 01,11:00,334,341,22.5,37.3,11.7,97,1005.7,0,-1
