Date,Time,Dir,WSMDir,WSK,WSMK,AvgTemp,AvgRh,AvgBP,Rain,AvgSR
 , ,deg,deg,kph,kph,C,%,mbar,mm,W/m^2
2006 Ene 01,0:00,146,158,6.1,8.5,23.3,59,990.7,0,1
2006 Ene 01,0:10,155,158,7.6,8.5,23.2,58,990.8,0,-2
2006 Ene 01,0:20,153,147,4.9,8.5,22.9,61,990.9,0,-5
2006 Ene 01,0:30,150,147,0,0,22.1,63,991,0,-6
2006 Ene 01,0:40,123,147,0,0,21.6,63,991.1,0,-5
2006 Ene 01,0:50,25,147,0,0,21.2,66,991.2,0,-5
2006 Ene 01,1:00,19,147,0,0,20.3,69,991.3,0,-6
2006 Ene 01,1:10,72,147,0,0,19.8,72,991.3,0,-5
2006 Ene 01,1:20,86,147,0,0,19.9,72,991.4,0,-5
2006 Ene 01,1:30,88,147,0,0,19.5,72,991.4,0,-5
2006 Ene 01,1:40,92,93,3.1,5.1,19.4,71,991.6,0,-4
2006 Ene 01,1:50,78,100,2.8,3.9,19.3,71,991.6,0,-4
2006 Ene 01,2:00,83,100,0,0,19.1,72,991.7,0,-5
2006 Ene 01,2:10,93,100,0,0,18.7,73,991.7,0,-4
2006 Ene 01,2:20,111,126,2.8,4.5,18.7,75,991.8,0,-3
2006 Ene 01,2:30,121,134,5.8,11.4,19,78,991.8,0,-3
2006 Ene 01,2:40,135,140,10.6,13.1,20,77,991.8,0,-3
2006 Ene 01,2:50,138,144,10.9,14.3,20.5,77,991.9,0,-3
2006 Ene 01,3:00,140,130,10.4,14.9,20.5,81,992,0,-4
2006 Ene 01,3:10,135,142,12,16,20.5,80,992,0,-4
2006 Ene 01,3:20,138,147,10.3,13.1,20.4,82,992,0,-4
2006 Ene 01,3:30,132,130,10.4,15.4,20.1,86,992,0,-4
2006 Ene 01,3:40,132,137,13.1,18.3,20,89,992.1,0,-4
2006 Ene 01,3:50,130,134,14.7,19.5,19.9,91,992.1,0,-3
2006 Ene 01,4:00,133,123,14.5,18.3,19.9,93,992.1,0,-3
2006 Ene 01,4:10,138,141,14.4,20.6,19.8,94,992.1,0,-3
2006 Ene 01,4:20,143,149,11.1,16,19.6,95,992.1,0,-4
2006 Ene 01,4:30,145,139,11.5,14.9,19.4,96,992.1,0,-4
2006 Ene 01,4:40,140,158,10.1,13.7,19.2,97,992.2,0,-4
2006 Ene 01,4:50,155,165,7.6,11.4,19.1,98,992.2,0,-4
2006 Ene 01,5:00,190,176,4.7,11.4,18.9,98,992.2,0,-4
2006 Ene 01,5:10,165,167,6.7,11.4,18.6,98,992.2,0,-4
2006 Ene 01,5:20,167,146,5.2,9.7,18.5,99,992.2,0,-4
2006 Ene 01,5:30,200,180,5.4,8.5,18.4,100,992.2,0,-3
2006 Ene 01,5:40,182,191,7.5,10.2,18.4,100,992,0,-3
2006 Ene 01,5:50,167,167,9,13.1,18.4,100,992,0,-3
2006 Ene 01,6:00,202,175,9.2,13.7,18.4,100,992,0,-3
2006 Ene 01,6:10,208,228,7.6,11.4,18.3,100,992,0,-3
2006 Ene 01,6:20,225,249,5.6,9.1,18.3,100,991.9,0,-2
2006 Ene 01,6:30,259,263,6.2,7.9,18.3,100,991.8,0,-1
