Date,Time,Dir,WSMDir,WSK,WSMK,AvgTemp,AvgRh,AvgBP,Rain,AvgSR
 , ,deg,deg,kph,kph,C,%,mbar,mm,W/m^2
2007 Ene 01,0:00,34,33,7.4,11.4,19.9,56,1003.9,0,1
2007 Ene 01,0:10,42,63,6,8.5,19.4,58,1004,0,-3
2007 Ene 01,0:20,47,66,4.6,12,18.8,60,1004.1,0,-5
2007 Ene 01,0:30,45,53,5.1,7.9,18.5,61,1004.2,0,-5
2007 Ene 01,0:40,32,6,5.5,7.9,18,63,1004.3,0,-5
2007 Ene 01,0:50,30,30,2.3,5.1,17.4,66,1004.5,0,-6
2007 Ene 01,1:00,27,30,0,0,16.8,69,1004.6,0,-6
2007 Ene 01,1:10,12,30,0,0,16.3,70,1004.7,0,-5
2007 Ene 01,1:20,21,11,1.6,2.8,15.8,72,1004.7,0,-5
2007 Ene 01,1:30,24,16,1.6,2.2,15.5,74,1004.9,0,-5
2007 Ene 01,1:40,59,62,1.6,2.2,15.2,76,1005.1,0,-5
2007 Ene 01,1:50,52,55,1.6,2.2,14.8,76,1005.2,0,-5
2007 Ene 01,2:00,26,55,0,0,14.4,78,1005.3,0,-5
2007 Ene 01,2:10,21,55,0,0,14.1,79,1005.5,0,-4
2007 Ene 01,2:20,22,19,1.6,2.2,13.9,79,1005.6,0,-4
2007 Ene 01,2:30,13,19,0,0,13.8,78,1005.7,0,-4
2007 Ene 01,2:40,4,4,1.7,3.3,13.6,79,1005.8,0,-4
2007 Ene 01,2:50,7,3,1.8,3.3,13.5,79,1005.9,0,-4
2007 Ene 01,3:00,10,20,1.8,3.9,13.4,79,1006,0,-4
2007 Ene 01,3:10,21,23,2,4.5,13.3,79,1006.1,0,-4
2007 Ene 01,3:20,16,4,1.6,2.2,13.1,80,1006.1,0,-4
2007 Ene 01,3:30,12,15,2,5.6,12.9,81,1006.2,0,-4
2007 Ene 01,3:40,6,13,3.6,6.2,12.7,82,1006.3,0,-4
2007 Ene 01,3:50,10,5,1.8,3.9,12.6,81,1006.4,0,-4
2007 Ene 01,4:00,3,5,0,0,12.5,82,1006.5,0,-4
2007 Ene 01,4:10,338,5,0,0,12.3,83,1006.6,0,-4
2007 Ene 01,4:20,4,5,0,0,12.3,82,1006.7,0,-4
2007 Ene 01,4:30,35,5,0,0,12.2,83,1006.7,0,-4
