Fecha Local,Fecha UTC,Dirección del Viento (grados),Dirección de ráfaga (grados),Rapidez de viento (km/h),Rapidez de ráfaga (km/h),Temperatura del Aire (°C),Humedad relativa (%),Presión Atmosférica (hpa),Precipitación (mm),Radiación Solar (W/m²)
11/30/2022 10:30,11/30/2022 16:30,355,344,15.7,31,18.3,100,1005,0,67
11/30/2022 10:20,11/30/2022 16:20,1,355,13.5,31.1,18.4,100,1005,0,42
11/30/2022 10:10,11/30/2022 16:10,0,354,15.8,25.8,18.4,100,1004.8,0,36
11/30/2022 10:00,11/30/2022 16:00,4,353,11.8,25.8,18.3,100,1004.5,0,40
11/30/2022 9:50,11/30/2022 15:50,1,354,13.2,24,18.3,100,1004.2,0,47
11/30/2022 9:40,11/30/2022 15:40,5,354,0,1.6,18.3,100,1003.9,0,56
11/30/2022 9:30,11/30/2022 15:30,6,354,9,19.3,18.2,100,1003.5,0,78
11/30/2022 9:20,11/30/2022 15:20,9,352,14,25.5,18.3,100,1003.3,0,81
11/30/2022 9:10,11/30/2022 15:10,0,352,17.2,33.2,18.5,100,1003,0,92
11/30/2022 9:00,11/30/2022 15:00,7,2,14.3,29.4,18.6,100,1002.8,0,136
11/30/2022 8:50,11/30/2022 14:50,18,346,13.1,24.2,18.7,100,1002.7,0,178
11/30/2022 8:40,11/30/2022 14:40,19,2,4.7,16.6,18.5,100,1002.1,0,251
11/30/2022 8:30,11/30/2022 14:30,17,8,0,2.1,18.4,100,1001.6,0,180
11/30/2022 8:20,11/30/2022 14:20,15,23,0.2,8.5,18.4,100,1001.3,0,167
11/30/2022 8:10,11/30/2022 14:10,10,10,0,0,18.3,100,1001.1,0,125
11/30/2022 8:00,11/30/2022 14:00,346,355,0,0,18.4,100,1000.9,0,82
11/30/2022 7:50,11/30/2022 13:50,337,317,0,0,18.4,100,1000.7,0,60
11/30/2022 7:40,11/30/2022 13:40,308,311,0,0,18.4,100,1000.5,0,43
11/30/2022 7:30,11/30/2022 13:30,310,309,0,0,18.4,100,1000.3,0,24
11/30/2022 7:20,11/30/2022 13:20,319,328,0,0,18.4,100,1000.1,0,12
11/30/2022 7:10,11/30/2022 13:10,331,328,0,0,18.4,100,1000,0,4
11/30/2022 7:00,11/30/2022 13:00,315,306,0,0,18.3,100,999.9,0,2
11/30/2022 6:50,11/30/2022 12:50,310,322,0,0,18.2,100,999.8,0,0
11/30/2022 6:40,11/30/2022 12:40,320,309,0,0,18,100,999.6,0,0
11/30/2022 6:30,11/30/2022 12:30,309,311,0,0,17.9,100,999.4,0,0
11/30/2022 6:20,11/30/2022 12:20,314,306,0,0,17.8,100,999.2,0,0
11/30/2022 6:10,11/30/2022 12:10,311,333,0,0,17.8,100,999.1,0,0
11/30/2022 6:00,11/30/2022 12:00,329,321,0,0,17.9,100,998.9,0,0
11/30/2022 5:50,11/30/2022 11:50,326,311,0,0,18,100,998.8,0,0
11/30/2022 5:40,11/30/2022 11:40,331,330,0,0,18,100,998.6,0,0
11/30/2022 5:30,11/30/2022 11:30,332,328,0,0,18.1,100,998.4,0,0
11/30/2022 5:20,11/30/2022 11:20,309,310,0,0,18,100,998.2,0,0
11/30/2022 5:10,11/30/2022 11:10,308,301,0,0,17.9,100,998.1,0,0
11/30/2022 5:00,11/30/2022 11:00,301,301,0,0,17.7,100,998.1,0,0
11/30/2022 4:50,11/30/2022 10:50,302,308,0,0,17.5,100,998,0,0
11/30/2022 4:40,11/30/2022 10:40,346,321,0,0,17.5,100,997.8,0,0
11/30/2022 4:30,11/30/2022 10:30,320,319,0,0,17.4,100,997.6,0,0
11/30/2022 4:20,11/30/2022 10:20,316,320,0,0,17.3,100,997.5,0,0
11/30/2022 4:10,11/30/2022 10:10,305,301,0,0,17.1,100,997.3,0,0
11/30/2022 4:00,11/30/2022 10:00,331,316,0,0,17,100,997.2,0,0
11/30/2022 3:50,11/30/2022 9:50,312,328,0,0,16.9,99,997,0,0
11/30/2022 3:40,11/30/2022 9:40,344,296,0,0,16.8,99,997.1,0,0
11/30/2022 3:30,11/30/2022 9:30,312,321,0,0,16.6,98,997,0,0
11/30/2022 3:20,11/30/2022 9:20,336,23,0,0,16.6,97,996.9,0,0
11/30/2022 3:10,11/30/2022 9:10,331,321,0,0,16.7,98,996.8,0,0
11/30/2022 3:00,11/30/2022 9:00,319,298,0,0,16.7,98,996.7,0,0
11/30/2022 2:50,11/30/2022 8:50,324,9,0,0,16.7,96,996.7,0,0
11/30/2022 2:40,11/30/2022 8:40,334,315,0,0,16.8,95,996.7,0,0
11/30/2022 2:30,11/30/2022 8:30,308,270,0,0,17,96,996.6,0,0
11/30/2022 2:20,11/30/2022 8:20,306,318,0,0,17.2,95,996.5,0,0
11/30/2022 2:10,11/30/2022 8:10,333,352,0,0,17.4,94,996.4,0,0
11/30/2022 2:00,11/30/2022 8:00,350,351,0,0,17.5,93,996.4,0,0
11/30/2022 1:50,11/30/2022 7:50,346,345,0,0,17.6,94,996.3,0,0
11/30/2022 1:40,11/30/2022 7:40,347,2,0,0,17.5,93,996.3,0,0
11/30/2022 1:30,11/30/2022 7:30,328,261,0,0,17.5,93,996.2,0,0
11/30/2022 1:20,11/30/2022 7:20,267,280,0,0,17.4,94,996.1,0,0
11/30/2022 1:10,11/30/2022 7:10,298,298,0,0,17.4,92,996,0,0
11/30/2022 1:00,11/30/2022 7:00,344,8,0,0,17.5,89,996,0,0
11/30/2022 0:50,11/30/2022 6:50,8,8,0,0,17.8,87,996,0,0
11/30/2022 0:40,11/30/2022 6:40,8,7,0,0,18.1,87,996,0,0
11/30/2022 0:30,11/30/2022 6:30,11,11,0,0,18.3,87,996,0,0
11/30/2022 0:20,11/30/2022 6:20,351,315,0,0,18.6,87,996.1,0,0
11/30/2022 0:10,11/30/2022 6:10,288,262,0,0,18.6,89,996,0,0
11/30/2022 0:00,11/30/2022 6:00,272,274,0,0,18.4,89,996,0,0
11/29/2022 23:50,11/30/2022 5:50,297,333,0,0,18.4,87,996,0,0
11/29/2022 23:40,11/30/2022 5:40,352,12,0,0,18.5,85,995.9,0,0
11/29/2022 23:30,11/30/2022 5:30,15,16,0,0,18.7,83,995.8,0,0
11/29/2022 23:20,11/30/2022 5:20,26,28,0,0,19,82,995.7,0,0
11/29/2022 23:10,11/30/2022 5:10,40,61,0,0,19.3,82,995.7,0,0
11/29/2022 23:00,11/30/2022 5:00,279,271,0,0,19.6,79,995.5,0,0
11/29/2022 22:50,11/30/2022 4:50,271,272,0,0,19.7,78,995.3,0,0
11/29/2022 22:40,11/30/2022 4:40,271,271,0,0,19.9,76,995.2,0,0
11/29/2022 22:30,11/30/2022 4:30,268,265,0,0,20,77,995.1,0,0
11/29/2022 22:20,11/30/2022 4:20,303,315,0,0,20.4,74,995,0,0
11/29/2022 22:10,11/30/2022 4:10,332,23,0,0,21.1,73,994.9,0,0
11/29/2022 22:00,11/30/2022 4:00,227,223,0,0,22.1,70,994.8,0,0
11/29/2022 21:50,11/30/2022 3:50,222,223,0,0,23,69,994.7,0,0
11/29/2022 21:40,11/30/2022 3:40,222,227,0,0,23,70,994.4,0,0
11/29/2022 21:30,11/30/2022 3:30,228,229,0,0,23.1,69,994.3,0,0
11/29/2022 21:20,11/30/2022 3:20,230,224,0,0,23.3,69,994.2,0,0
11/29/2022 21:10,11/30/2022 3:10,229,234,0,0,23.2,70,994,0,0
11/29/2022 21:00,11/30/2022 3:00,237,243,0,0,23.3,70,994,0,0
11/29/2022 20:50,11/30/2022 2:50,235,231,0,0,23.7,68,994,0,0
11/29/2022 20:40,11/30/2022 2:40,228,225,0,0,23.9,68,993.9,0,0
11/29/2022 20:30,11/30/2022 2:30,228,234,0,0,23.8,67,993.7,0,0
11/29/2022 20:20,11/30/2022 2:20,223,205,0,0,23.9,66,993.5,0,0
11/29/2022 20:10,11/30/2022 2:10,216,217,0,0,24,66,993.3,0,0
11/29/2022 20:00,11/30/2022 2:00,198,182,0,0,23.6,67,993.1,0,0
11/29/2022 19:50,11/30/2022 1:50,182,182,0,0,23.3,66,993,0,0
11/29/2022 19:40,11/30/2022 1:40,182,182,0,0,23.8,63,992.9,0,0
11/29/2022 19:30,11/30/2022 1:30,183,187,0,0,24.3,62,992.7,0,0
11/29/2022 19:20,11/30/2022 1:20,184,202,0,0,24.5,63,992.5,0,0
11/29/2022 19:10,11/30/2022 1:10,169,136,0,0,24.7,59,992.4,0,0
11/29/2022 19:00,11/30/2022 1:00,123,120,0,0,24.8,55,992.1,0,0
11/29/2022 18:50,11/30/2022 0:50,118,118,0,0,25.1,53,991.9,0,0
11/29/2022 18:40,11/30/2022 0:40,119,122,0,0,25.5,51,991.8,0,0
11/29/2022 18:30,11/30/2022 0:30,123,123,0,0,26,50,991.5,0,0
11/29/2022 18:20,11/30/2022 0:20,131,161,0,0,26.7,49,991.4,0,0
11/29/2022 18:10,11/30/2022 0:10,162,162,0,0,27.4,46,991.2,0,0
11/29/2022 18:00,11/30/2022 0:00,162,162,0,0,28.4,44,991.1,0,0
11/29/2022 17:50,11/29/2022 23:50,162,162,0,0,29.4,43,990.9,0,0
11/29/2022 17:40,11/29/2022 23:40,162,162,0,0,30.3,41,990.7,0,3
11/29/2022 17:30,11/29/2022 23:30,164,170,0,0,30.8,40,990.6,0,35
11/29/2022 17:20,11/29/2022 23:20,169,164,0,0,31.4,39,990.4,0,65
11/29/2022 17:10,11/29/2022 23:10,158,138,0,0,32.2,38,990.3,0,98
11/29/2022 17:00,11/29/2022 23:00,138,138,0,0,32.6,38,990.1,0,129
11/29/2022 16:50,11/29/2022 22:50,134,140,0,0,32.6,38,990,0,158
11/29/2022 16:40,11/29/2022 22:40,128,133,0,0,32.4,38,990,0,196
11/29/2022 16:30,11/29/2022 22:30,185,209,0,0,32.2,39,989.9,0,239
11/29/2022 16:20,11/29/2022 22:20,217,223,0,0,31.8,39,989.8,0,271
11/29/2022 16:10,11/29/2022 22:10,215,209,0,0,31.1,40,989.7,0,290
