Date,Time,Dir,WSMDir,WSK,WSMK,AvgTemp,AvgRh,AvgBP,Rain,AvgSR
 , ,deg,deg,kph,kph,C,%,mbar,mm,W/m^2
2005 Dic 01,0:00,227,240,4.4,6.8,22.6,70,994.4,0,-3
2005 Dic 01,0:10,214,219,2.3,5.6,22.4,71,994.4,0,-4
2005 Dic 01,0:20,229,219,1.6,0,22.2,74,994.5,0,-4
2005 Dic 01,0:30,248,219,0,0,21.8,75,994.6,0,-5
2005 Dic 01,0:40,231,219,0,0,21.3,79,994.8,0,-5
2005 Dic 01,0:50,172,219,0,0,20.9,81,994.9,0,-5
2005 Dic 01,1:00,145,142,4.1,11.4,20.7,82,994.8,0,-4
2005 Dic 01,1:10,140,140,8.7,13.1,21,80,994.8,0,-3
2005 Dic 01,1:20,136,146,11.7,17.2,21.5,77,994.7,0,-3
2005 Dic 01,1:30,142,147,14,20,22,78,994.7,0,-3
2005 Dic 01,1:40,143,147,12.3,15.4,21.9,78,994.9,0,-4
2005 Dic 01,1:50,148,136,10.6,13.7,21.8,78,995,0,-4
2005 Dic 01,2:00,149,143,11.9,17.2,21.7,79,995.1,0,-4
2005 Dic 01,2:10,151,155,12.1,18.3,21.5,80,995.3,0,-4
2005 Dic 01,2:20,147,153,13.4,19.5,21.3,81,995.4,0,-4
2005 Dic 01,2:30,162,140,11.6,16,21.1,83,995.5,0,-4
2005 Dic 01,2:40,167,180,12.6,17.2,21,84,995.6,0,-3
2005 Dic 01,2:50,169,181,13.9,18.9,20.9,85,995.7,0,-3
2005 Dic 01,3:00,164,191,11.8,16.6,20.9,86,995.8,0,-3
2005 Dic 01,3:10,165,178,11.5,17.7,20.7,87,995.8,0,-4
2005 Dic 01,3:20,152,150,11.3,16,20.5,87,996,0,-4
2005 Dic 01,3:30,151,133,10,14.9,20.3,89,996,0,-4
2005 Dic 01,3:40,159,176,11.5,16.6,20.1,89,996.1,0,-4
2005 Dic 01,3:50,169,169,14.3,18.9,20,91,996.1,0,-3
2005 Dic 01,4:00,175,172,15.2,20,20,92,996.2,0,-3
2005 Dic 01,4:10,173,184,15.1,20,19.9,93,996.2,0,-3
