Date,Time,Dir,WSMDir,WSK,WSMK,AvgTemp,AvgRh,AvgBP,Rain,AvgSR
 , ,deg,deg,kph,kph,C,%,mbar,mm,W/m^2
2007 Feb 01,0:00,221,221,0,0,15.2,89,992.3,0,8
2007 Feb 01,0:10,202,221,0,0,15.2,90,992.2,0,4
2007 Feb 01,0:20,253,221,0,0,15.2,90,992.2,0,1
2007 Feb 01,0:30,220,221,0,0,15.2,90,992.3,0,-1
2007 Feb 01,0:40,256,221,0,0,15.1,90,992.3,0,-1
2007 Feb 01,0:50,220,221,0,0,15.1,90,992.4,0,-1
2007 Feb 01,1:00,234,221,0,0,15,90,992.5,0,-1
2007 Feb 01,1:10,209,221,0,0,15,90,992.4,0,-1
2007 Feb 01,1:20,179,221,0,0,15,91,992.5,0,-2
2007 Feb 01,1:30,182,221,0,0,15,91,992.6,0,-2
2007 Feb 01,1:40,197,221,0,0,14.9,91,992.7,0,-1
2007 Feb 01,1:50,189,221,0,0,14.9,91,992.7,0,-1
2007 Feb 01,2:00,196,221,0,0,14.8,92,992.6,0,-1
2007 Feb 01,2:10,176,221,0,0,14.8,92,992.5,0,-1
2007 Feb 01,2:20,198,221,0,0,14.7,93,992.8,0,-1
2007 Feb 01,2:30,214,221,0,0,14.7,93,993,0,-1
2007 Feb 01,2:40,157,221,0,0,14.7,93,992.8,0,-1
2007 Feb 01,2:50,94,221,0,0,14.7,94,992.5,0,-1
2007 Feb 01,3:00,146,221,0,0,14.6,94,992.4,0,-1
2007 Feb 01,3:10,165,221,0,0,14.6,93,992.5,0,-2
2007 Feb 01,3:20,144,221,0,0,14.5,93,992.6,0,-1
2007 Feb 01,3:30,145,221,0,0,14.5,93,992.5,0,-1
2007 Feb 01,3:40,160,221,0,0,14.5,93,992.5,0,-2
2007 Feb 01,3:50,159,221,0,0,14.5,94,992.6,0,-1
2007 Feb 01,4:00,148,221,0,0,14.6,94,992.6,0,-1
2007 Feb 01,4:10,163,221,0,0,14.5,95,992.6,0,-1
2007 Feb 01,4:20,178,221,0,0,14.4,96,992.5,0,-1
2007 Feb 01,4:30,178,221,0,0,14.4,97,992.5,0,-1
2007 Feb 01,4:40,156,141,2.3,10.8,14.3,97,992.5,0,-1
2007 Feb 01,4:50,140,147,9,13.1,14.2,97,992.5,0,-1
2007 Feb 01,5:00,152,158,8.5,13.7,14.1,98,992.4,0,-2
2007 Feb 01,5:10,157,190,5.3,14.3,14,99,992.3,0,-2
2007 Feb 01,5:20,173,162,8.6,13.1,13.9,100,992.1,0,-1
2007 Feb 01,5:30,166,179,7,10.2,13.8,100,991.9,0,-1
2007 Feb 01,5:40,172,173,9.6,13.7,13.8,100,991.8,0,-1
2007 Feb 01,5:50,169,168,9.4,13.7,13.7,100,991.6,0,-1
2007 Feb 01,6:00,165,168,11.2,17.7,13.7,100,991.5,0,-1
2007 Feb 01,6:10,147,153,11.5,16.6,13.6,100,991.4,0,-1
2007 Feb 01,6:20,155,161,10.1,16.6,13.5,100,991.3,0,-1
2007 Feb 01,6:30,156,178,7.2,14.3,13.5,100,991.1,0,-1
2007 Feb 01,6:40,144,151,6,14.9,13.4,100,990.9,0,-1
2007 Feb 01,6:50,142,132,10,15.4,13.4,100,990.7,0,-1
2007 Feb 01,7:00,142,126,5.9,10.8,13.4,100,990.5,0,-1
2007 Feb 01,7:10,156,154,4.1,8.5,13.4,100,990.4,0,-1
