fecha,DirViento,DirRafaga,RapViento,RapRafaga,TempAire,HumRelativa,PresBarometric,Precipitacion,RadSolar,nombre_estacion
4/1/2018 0:00,268,264,4.4,11.9,24.7,41,929.5,0,30,"EL DIENTE, N.L."
4/1/2018 0:10,273,293,2.4,6.5,23.8,46,929.5,0,24,"EL DIENTE, N.L."
4/1/2018 0:20,245,303,3.9,15.1,23.1,46,929.4,0,18,"EL DIENTE, N.L."
4/1/2018 0:30,194,282,2.3,13,22.8,48,929.4,0,13,"EL DIENTE, N.L."
4/1/2018 0:40,264,194,3.8,10.8,22.3,47,929.4,0,10,"EL DIENTE, N.L."
4/1/2018 0:50,213,281,3.3,10.1,22.2,46,929.4,0,5,"EL DIENTE, N.L."
4/1/2018 1:00,293,306,2.2,6.8,21.6,49,929.4,0,0,"EL DIENTE, N.L."
4/1/2018 1:10,263,214,2.4,6.1,20.9,49,929.5,0,0,"EL DIENTE, N.L."
4/1/2018 1:20,219,213,2.9,6.5,20.4,49,929.6,0,0,"EL DIENTE, N.L."
4/1/2018 1:30,222,327,3,6.8,20.1,49,929.6,0,0,"EL DIENTE, N.L."
4/1/2018 1:40,245,328,2.5,6.1,19.8,49,929.6,0,0,"EL DIENTE, N.L."
4/1/2018 1:50,249,207,3.3,6.1,19.6,50,929.5,0,0,"EL DIENTE, N.L."
4/1/2018 2:00,247,197,3.6,8.6,19.3,51,929.6,0,0,"EL DIENTE, N.L."
4/1/2018 2:10,249,310,4.6,9.7,19.1,50,929.6,0,0,"EL DIENTE, N.L."
4/1/2018 2:20,242,187,3.4,8.6,18.9,50,929.7,0,0,"EL DIENTE, N.L."
4/1/2018 2:30,257,313,3.4,8.3,18.7,52,929.8,0,0,"EL DIENTE, N.L."
4/1/2018 2:40,223,200,4.8,8.3,18.4,52,929.7,0,0,"EL DIENTE, N.L."
4/1/2018 2:50,261,271,2.8,6.8,18.2,52,929.7,0,0,"EL DIENTE, N.L."
4/1/2018 3:00,263,192,2.9,8.3,18.1,53,929.8,0,0,"EL DIENTE, N.L."
4/1/2018 3:10,262,349,4,11.9,18.2,52,929.9,0,0,"EL DIENTE, N.L."
4/1/2018 3:20,243,260,4.6,15.5,18.5,50,930,0,0,"EL DIENTE, N.L."
4/1/2018 3:30,242,178,3.7,7.9,18.3,52,930.1,0,0,"EL DIENTE, N.L."
